
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
DataValue, 4.05, 8.9770799999999993E-08
DataValue, 4, 8.89744E-08
DataValue, 3.95, 8.8872199999999988E-08
DataValue, 3.9, 8.81706E-08
DataValue, 3.85, 8.75384E-08
DataValue, 3.8000000000000003, 8.6886199999999986E-08
DataValue, 3.75, 8.62158E-08
DataValue, 3.7, 8.5418399999999986E-08
DataValue, 3.65, 8.51462E-08
DataValue, 3.6, 8.4187E-08
DataValue, 3.5500000000000003, 8.34412E-08
DataValue, 3.5, 8.32446E-08
DataValue, 3.45, 8.2660799999999991E-08
DataValue, 3.4, 8.1850199999999993E-08
DataValue, 3.35, 8.092839999999999E-08
DataValue, 3.3000000000000003, 7.98046E-08
DataValue, 3.25, 7.9857599999999991E-08
DataValue, 3.2, 7.8957799999999987E-08
DataValue, 3.15, 7.8059399999999993E-08
DataValue, 3.1, 7.7683599999999988E-08
DataValue, 3.0500000000000003, 7.69404E-08
DataValue, 3, 7.6356599999999992E-08
DataValue, 2.95, 7.5216999999999991E-08
DataValue, 2.9, 7.439679999999999E-08
DataValue, 2.85, 7.37464E-08
DataValue, 2.8000000000000003, 7.2639399999999988E-08
DataValue, 2.75, 7.2040799999999992E-08
DataValue, 2.7, 7.09586E-08
DataValue, 2.65, 7.2773E-08
DataValue, 2.6, 7.18152E-08
DataValue, 2.5500000000000003, 7.1359E-08
DataValue, 2.5, 7.03484E-08
DataValue, 2.45, 6.9399599999999991E-08
DataValue, 2.4, 6.90406E-08
DataValue, 2.35, 6.8320399999999988E-08
DataValue, 2.3000000000000003, 6.7552199999999993E-08
DataValue, 2.25, 6.67284E-08
DataValue, 2.2, 6.5953E-08
DataValue, 2.15, 6.523159999999999E-08
DataValue, 2.1, 6.4221999999999991E-08
DataValue, 2.05, 6.3395199999999991E-08
DataValue, 2, 6.25242E-08
DataValue, 1.95, 6.1453999999999989E-08
DataValue, 1.9000000000000001, 6.02556E-08
DataValue, 1.85, 5.9057399999999993E-08
DataValue, 1.8, 5.8414599999999996E-08
DataValue, 1.75, 5.7077999999999997E-08
DataValue, 1.7, 5.6490399999999993E-08
DataValue, 1.6500000000000001, 5.5181199999999994E-08
DataValue, 1.6, 5.4495599999999992E-08
DataValue, 1.55, 5.3013999999999994E-08
DataValue, 1.5, 5.2043E-08
DataValue, 1.45, 5.0856199999999993E-08
DataValue, 1.4000000000000001, 4.9863599999999994E-08
DataValue, 1.35, 4.90272E-08
DataValue, 1.3, 4.7646999999999996E-08
DataValue, 1.25, 4.6595599999999994E-08
DataValue, 1.2, 4.5776399999999994E-08
DataValue, 1.1500000000000001, 4.4451399999999994E-08
DataValue, 1.1, 4.3108399999999993E-08
DataValue, 1.05, 4.2697199999999993E-08
DataValue, 1, 4.1576999999999996E-08
DataValue, 0.95000000000000007, 4.0411E-08
DataValue, 0.9, 3.9843999999999996E-08
DataValue, 0.85, 3.8396999999999996E-08
DataValue, 0.8, 3.6655E-08
DataValue, 0.75, 3.61344E-08
DataValue, 0.70000000000000007, 3.5035599999999995E-08
DataValue, 0.65, 3.4285E-08
DataValue, 0.6, 3.33586E-08
DataValue, 0.55, 3.25826E-08
DataValue, 0.5, 3.1156E-08
DataValue, 0.45, 2.989E-08
DataValue, 0.4, 2.8449599999999998E-08
DataValue, 0.35000000000000003, 2.7653999999999997E-08
DataValue, 0.3, 2.6481199999999998E-08
DataValue, 0.25, 2.48614E-08
DataValue, 0.2, 2.4412599999999997E-08
DataValue, 0.15, 2.3595799999999997E-08
DataValue, 0.1, 2.2355799999999998E-08
DataValue, 0.05, 2.2163399999999996E-08
DataValue, 0, 2.1766799999999998E-08
DataValue, -0.05, 2.0842599999999998E-08
DataValue, -0.1, 2.0799999999999998E-08
DataValue, -0.15, 2.0391599999999996E-08
DataValue, -0.2, 1.95826E-08
DataValue, -0.25, 1.87016E-08
DataValue, -0.3, 1.8010199999999998E-08
DataValue, -0.35000000000000003, 1.70542E-08
DataValue, -0.4, 1.6334399999999998E-08
DataValue, -0.45, 1.59722E-08
DataValue, -0.5, 1.57256E-08
DataValue, -0.55, 1.6175599999999997E-08
DataValue, -0.6, 1.57458E-08
DataValue, -0.65, 1.4900799999999998E-08
DataValue, -0.70000000000000007, 1.3951399999999999E-08
DataValue, -0.75, 1.3498399999999998E-08
DataValue, -0.8, 1.27096E-08
DataValue, -0.85, 1.21798E-08
DataValue, -0.9, 1.1997199999999999E-08
DataValue, -0.95000000000000007, 1.2054399999999998E-08
DataValue, -1, 1.1569999999999999E-08
DataValue, -1.05, 1.08656E-08
DataValue, -1.1, 1.0255199999999999E-08
DataValue, -1.1500000000000001, 9.6593999999999991E-09
DataValue, -1.2, 9.0113E-09
DataValue, -1.25, 9.1656E-09
DataValue, -1.3, 8.5952E-09
DataValue, -1.35, 8.3568E-09
DataValue, -1.4000000000000001, 8.2183E-09
DataValue, -1.45, 7.4719E-09
DataValue, -1.5, 7.1615E-09
DataValue, -1.55, 6.8744E-09
DataValue, -1.6, 6.7531E-09
DataValue, -1.6500000000000001, 6.9091E-09
DataValue, -1.7, 6.2672E-09
DataValue, -1.75, 6.0996E-09
DataValue, -1.8, 6.0739E-09
DataValue, -1.85, 5.5749E-09
DataValue, -1.9000000000000001, 5.4981E-09
DataValue, -1.95, 5.3247E-09
DataValue, -2, 5.1745E-09
DataValue, -2.05, 5.1047E-09
DataValue, -2.1, 4.9487E-09
DataValue, -2.15, 4.7927E-09
DataValue, -2.2, 4.4693E-09
DataValue, -2.25, 4.2337E-09
DataValue, -2.3000000000000003, 4.1021E-09
DataValue, -2.35, 3.9547E-09
DataValue, -2.4, 3.6604E-09
DataValue, -2.45, 3.4133E-09
DataValue, -2.5, 3.2278E-09
DataValue, -2.5500000000000003, 3.0094E-09
DataValue, -2.6, 2.8374E-09
DataValue, -2.65, 2.6719E-09
DataValue, -2.7, 2.5799E-09
DataValue, -2.75, 2.4771E-09
DataValue, -2.8000000000000003, 2.2144E-09
DataValue, -2.85, 1.9309E-09
DataValue, -2.9, 1.7556E-09
DataValue, -2.95, 1.7766E-09
DataValue, -3, 1.5384E-09
DataValue, -3.0500000000000003, 1.4921E-09
DataValue, -3.1, 1.3989E-09
DataValue, -3.15, 1.3158E-09
DataValue, -3.2, 1.2171E-09
DataValue, -3.25, 1.1015E-09
DataValue, -3.3000000000000003, 9.926E-10
DataValue, -3.35, 9.606E-10
DataValue, -3.4, 1.02857E-09
DataValue, -3.45, 9.8662E-10
DataValue, -3.5, 9.9843E-10
DataValue, -3.5500000000000003, 9.1587000000000006E-10
DataValue, -3.6, 8.0851E-10
DataValue, -3.65, 7.3750000000000009E-10
DataValue, -3.7, 6.6295000000000007E-10
DataValue, -3.75, 6.3921E-10
DataValue, -3.8000000000000003, 5.7217E-10
DataValue, -3.85, 5.4325000000000006E-10
DataValue, -3.9, 5.3088E-10
DataValue, -3.95, 5.1771000000000007E-10
DataValue, -4, 4.9615E-10
DataValue, -4.05, 4.6442000000000004E-10
DataValue, -4.1, 4.2626000000000004E-10
DataValue, -4.15, 3.8240000000000004E-10
DataValue, -4.2, 3.7881E-10
DataValue, -4.25, 3.6025E-10
DataValue, -4.3, 3.5071E-10
DataValue, -4.3500000000000005, 3.5129000000000003E-10
DataValue, -4.4, 3.368E-10
DataValue, -4.45, 3.3161E-10
DataValue, -4.5, 3.2907000000000003E-10
DataValue, -4.55, 3.2647E-10
DataValue, -4.6000000000000005, 3.0388000000000004E-10
DataValue, -4.65, 3.1068E-10
DataValue, -4.7, 2.8204000000000004E-10
DataValue, -4.75, 2.8444E-10
DataValue, -4.8, 2.7658000000000004E-10
DataValue, -4.8500000000000005, 2.6717E-10
DataValue, -4.9, 2.5067E-10
DataValue, -4.95, 2.4161E-10
DataValue, -5, 2.3976E-10
DataValue, -5, 1.5402E-09
DataValue, -4.95, 1.8147E-09
DataValue, -4.9, 2.059E-09
DataValue, -4.8500000000000005, 2.4243E-09
DataValue, -4.8, 2.5663E-09
DataValue, -4.75, 3.0022E-09
DataValue, -4.7, 3.4465E-09
DataValue, -4.65, 3.6418E-09
DataValue, -4.6000000000000005, 3.839E-09
DataValue, -4.55, 3.8938E-09
DataValue, -4.5, 4.086E-09
DataValue, -4.45, 4.6557E-09
DataValue, -4.4, 5.41E-09
DataValue, -4.3500000000000005, 5.7635E-09
DataValue, -4.3, 6.2743E-09
DataValue, -4.25, 6.8376E-09
DataValue, -4.2, 7.7244E-09
DataValue, -4.15, 8.2021E-09
DataValue, -4.1, 8.8551E-09
DataValue, -4.05, 9.5711E-09
DataValue, -4, 9.9868E-09
DataValue, -3.95, 1.07467E-08
DataValue, -3.9, 1.07578E-08
DataValue, -3.85, 1.14597E-08
DataValue, -3.8000000000000003, 1.1360599999999998E-08
DataValue, -3.75, 1.24184E-08
DataValue, -3.7, 1.3042999999999998E-08
DataValue, -3.65, 1.3636399999999999E-08
DataValue, -3.6, 1.3607399999999999E-08
DataValue, -3.5500000000000003, 1.4566599999999999E-08
DataValue, -3.5, 1.4372999999999999E-08
DataValue, -3.45, 1.54082E-08
DataValue, -3.4, 1.5445799999999997E-08
DataValue, -3.35, 1.67296E-08
DataValue, -3.3000000000000003, 1.78936E-08
DataValue, -3.25, 1.80596E-08
DataValue, -3.2, 1.9469999999999998E-08
DataValue, -3.15, 2.1508999999999998E-08
DataValue, -3.1, 2.1921599999999998E-08
DataValue, -3.0500000000000003, 2.2239399999999997E-08
DataValue, -3, 2.4104999999999996E-08
DataValue, -2.95, 2.4185599999999997E-08
DataValue, -2.9, 2.5091399999999998E-08
DataValue, -2.85, 2.5213999999999997E-08
DataValue, -2.8000000000000003, 2.5645399999999997E-08
DataValue, -2.75, 2.6484599999999997E-08
DataValue, -2.7, 2.69826E-08
DataValue, -2.65, 3.0223399999999994E-08
DataValue, -2.6, 3.02444E-08
DataValue, -2.5500000000000003, 3.13582E-08
DataValue, -2.5, 3.2418999999999994E-08
DataValue, -2.45, 3.3288999999999995E-08
DataValue, -2.4, 3.5417199999999996E-08
DataValue, -2.35, 3.4467999999999995E-08
DataValue, -2.3000000000000003, 3.63314E-08
DataValue, -2.25, 3.77024E-08
DataValue, -2.2, 3.93916E-08
DataValue, -2.15, 4.15014E-08
DataValue, -2.1, 4.2362199999999997E-08
DataValue, -2.05, 4.4684999999999993E-08
DataValue, -2, 4.4870799999999994E-08
DataValue, -1.95, 4.8090199999999993E-08
DataValue, -1.9000000000000001, 4.90294E-08
DataValue, -1.85, 4.9816599999999994E-08
DataValue, -1.8, 5.1041599999999993E-08
DataValue, -1.75, 5.3526799999999996E-08
DataValue, -1.7, 5.5252799999999994E-08
DataValue, -1.6500000000000001, 5.7312399999999992E-08
DataValue, -1.6, 5.8558199999999992E-08
DataValue, -1.55, 6.1331E-08
DataValue, -1.5, 6.24106E-08
DataValue, -1.45, 6.43508E-08
DataValue, -1.4000000000000001, 6.5871E-08
DataValue, -1.35, 6.85316E-08
DataValue, -1.3, 7.0809399999999991E-08
DataValue, -1.25, 7.26692E-08
DataValue, -1.2, 7.475879999999999E-08
DataValue, -1.1500000000000001, 7.6939E-08
DataValue, -1.1, 7.9105399999999988E-08
DataValue, -1.05, 8.18018E-08
DataValue, -1, 8.3347999999999986E-08
DataValue, -0.95000000000000007, 8.49964E-08
DataValue, -0.9, 8.7437999999999992E-08
DataValue, -0.85, 8.9913599999999985E-08
DataValue, -0.8, 9.18572E-08
DataValue, -0.75, 9.4586399999999993E-08
DataValue, -0.70000000000000007, 9.68612E-08
DataValue, -0.65, 9.93176E-08
DataValue, -0.6, 1.0206859999999999E-07
DataValue, -0.55, 1.0441779999999999E-07
DataValue, -0.5, 1.0721999999999999E-07
DataValue, -0.45, 1.10983E-07
DataValue, -0.4, 1.1344779999999999E-07
DataValue, -0.35000000000000003, 1.1312E-07
DataValue, -0.3, 1.1718E-07
DataValue, -0.25, 1.2054E-07
DataValue, -0.2, 1.2146E-07
DataValue, -0.15, 1.2368E-07
DataValue, -0.1, 1.262E-07
DataValue, -0.05, 1.2906E-07
DataValue, 0, 1.3156E-07
DataValue, 0.05, 1.3607999999999999E-07
DataValue, 0.1, 1.3788E-07
DataValue, 0.15, 1.4044E-07
DataValue, 0.2, 1.4417999999999999E-07
DataValue, 0.25, 1.4598E-07
DataValue, 0.3, 1.4782E-07
DataValue, 0.35000000000000003, 1.496E-07
DataValue, 0.4, 1.5226E-07
DataValue, 0.45, 1.553E-07
DataValue, 0.5, 1.5738E-07
DataValue, 0.55, 1.5972E-07
DataValue, 0.6, 1.627E-07
DataValue, 0.65, 1.6352E-07
DataValue, 0.70000000000000007, 1.6636E-07
DataValue, 0.75, 1.6972E-07
DataValue, 0.8, 1.7288E-07
DataValue, 0.85, 1.7424E-07
DataValue, 0.9, 1.7666E-07
DataValue, 0.95000000000000007, 1.7904E-07
DataValue, 1, 1.8206E-07
DataValue, 1.05, 1.846E-07
DataValue, 1.1, 1.8642E-07
DataValue, 1.1500000000000001, 1.8808E-07
DataValue, 1.2, 1.9156E-07
DataValue, 1.25, 1.94E-07
DataValue, 1.3, 1.968E-07
DataValue, 1.35, 1.9826E-07
DataValue, 1.4000000000000001, 2.0206E-07
DataValue, 1.45, 2.03E-07
DataValue, 1.5, 2.0274E-07
DataValue, 1.55, 2.0706E-07
DataValue, 1.6, 2.0936E-07
DataValue, 1.6500000000000001, 2.1175999999999999E-07
DataValue, 1.7, 2.129E-07
DataValue, 1.75, 2.1528E-07
DataValue, 1.8, 2.1691999999999999E-07
DataValue, 1.85, 2.2027999999999999E-07
DataValue, 1.9000000000000001, 2.2232E-07
DataValue, 1.95, 2.2324E-07
DataValue, 2, 2.2515999999999999E-07
DataValue, 2.05, 2.2624E-07
DataValue, 2.1, 2.2762E-07
DataValue, 2.15, 2.2984E-07
DataValue, 2.2, 2.3115999999999999E-07
DataValue, 2.25, 2.3367999999999999E-07
DataValue, 2.3000000000000003, 2.345E-07
DataValue, 2.35, 2.3712E-07
DataValue, 2.4, 2.3882E-07
DataValue, 2.45, 2.4059999999999997E-07
DataValue, 2.5, 2.4206E-07
DataValue, 2.5500000000000003, 2.4344E-07
DataValue, 2.6, 2.4606E-07
DataValue, 2.65, 2.4516E-07
DataValue, 2.7, 2.4612E-07
DataValue, 2.75, 2.4538E-07
DataValue, 2.8000000000000003, 2.5086E-07
DataValue, 2.85, 2.52E-07
DataValue, 2.9, 2.5329999999999997E-07
DataValue, 2.95, 2.4936E-07
DataValue, 3, 2.5066E-07
DataValue, 3.0500000000000003, 2.5182E-07
DataValue, 3.1, 2.5432E-07
DataValue, 3.15, 2.5528E-07
DataValue, 3.2, 2.5474E-07
DataValue, 3.25, 2.5742E-07
DataValue, 3.3000000000000003, 2.6304E-07
DataValue, 3.35, 2.635E-07
DataValue, 3.4, 2.6788E-07
DataValue, 3.45, 2.687E-07
DataValue, 3.5, 2.6986E-07
DataValue, 3.5500000000000003, 2.7156E-07
DataValue, 3.6, 2.722E-07
DataValue, 3.65, 2.7388E-07
DataValue, 3.7, 2.7392E-07
DataValue, 3.75, 2.76E-07
DataValue, 3.8000000000000003, 2.7386E-07
DataValue, 3.85, 2.7038E-07
DataValue, 3.9, 2.7198E-07
DataValue, 3.95, 2.7404E-07
DataValue, 4, 2.7312E-07
DataValue, 4.05, 2.768E-07
DataValue, 4.1, 2.7758E-07
DataValue, 4.15, 2.781E-07
DataValue, 4.2, 2.7986E-07
DataValue, 4.25, 2.7894E-07
DataValue, 4.3, 2.8408E-07
DataValue, 4.3500000000000005, 2.8418E-07
DataValue, 4.4, 2.8536E-07
DataValue, 4.45, 2.8564E-07
DataValue, 4.5, 2.8748E-07
DataValue, 4.55, 2.8877999999999997E-07
DataValue, 4.6000000000000005, 2.861E-07
DataValue, 4.65, 2.8912E-07
DataValue, 4.7, 2.9314E-07
DataValue, 4.75, 2.931E-07
DataValue, 4.8, 2.9218E-07
DataValue, 4.8500000000000005, 2.9268E-07
DataValue, 4.9, 2.9154E-07
DataValue, 4.95, 2.9716E-07
DataValue, 5, 2.9842E-07
DataValue, 5, 2.9958E-07
DataValue, 4.95, 2.9874E-07
DataValue, 4.9, 2.9464E-07
DataValue, 4.8500000000000005, 2.965E-07
DataValue, 4.8, 2.9388E-07
DataValue, 4.75, 2.9064E-07
DataValue, 4.7, 2.918E-07
DataValue, 4.65, 2.8975999999999997E-07
DataValue, 4.6000000000000005, 2.889E-07
DataValue, 4.55, 2.8782E-07
DataValue, 4.5, 2.8676E-07
DataValue, 4.45, 2.846E-07
DataValue, 4.4, 2.7954E-07
DataValue, 4.3500000000000005, 2.764E-07
DataValue, 4.3, 2.78E-07
DataValue, 4.25, 2.766E-07
DataValue, 4.2, 2.7551999999999997E-07
DataValue, 4.15, 2.8096E-07
DataValue, 4.1, 2.7632E-07
DataValue, 4.05, 2.7551999999999997E-07
DataValue, 4, 2.743E-07
DataValue, 3.95, 2.7466E-07
DataValue, 3.9, 2.7198E-07
DataValue, 3.85, 2.7106E-07
DataValue, 3.8000000000000003, 2.692E-07
DataValue, 3.75, 2.6711999999999997E-07
DataValue, 3.7, 2.6428E-07
DataValue, 3.65, 2.616E-07
DataValue, 3.6, 2.6062E-07
DataValue, 3.5500000000000003, 2.5874E-07
DataValue, 3.5, 2.5693999999999997E-07
DataValue, 3.45, 2.5539999999999997E-07
DataValue, 3.4, 2.5324E-07
DataValue, 3.35, 2.498E-07
DataValue, 3.3000000000000003, 2.4752E-07
DataValue, 3.25, 2.4766E-07
DataValue, 3.2, 2.453E-07
DataValue, 3.15, 2.4213999999999997E-07
DataValue, 3.1, 2.4178E-07
DataValue, 3.0500000000000003, 2.3972E-07
DataValue, 3, 2.3672E-07
DataValue, 2.95, 2.3708E-07
DataValue, 2.9, 2.3213999999999999E-07
DataValue, 2.85, 2.3138E-07
DataValue, 2.8000000000000003, 2.299E-07
DataValue, 2.75, 2.2907999999999998E-07
DataValue, 2.7, 2.2655999999999999E-07
DataValue, 2.65, 2.2458E-07
DataValue, 2.6, 2.2752E-07
DataValue, 2.5500000000000003, 2.262E-07
DataValue, 2.5, 2.2528E-07
DataValue, 2.45, 2.2268E-07
DataValue, 2.4, 2.2058E-07
DataValue, 2.35, 2.1738E-07
DataValue, 2.3000000000000003, 2.1392E-07
DataValue, 2.25, 2.125E-07
DataValue, 2.2, 2.0968E-07
DataValue, 2.15, 2.0794E-07
DataValue, 2.1, 2.0516E-07
DataValue, 2.05, 2.0316E-07
DataValue, 2, 2.0216E-07
DataValue, 1.95, 1.9964E-07
DataValue, 1.9000000000000001, 1.9728E-07
DataValue, 1.85, 1.944E-07
DataValue, 1.8, 1.9192E-07
DataValue, 1.75, 1.8948E-07
DataValue, 1.7, 1.856E-07
DataValue, 1.6500000000000001, 1.8168E-07
DataValue, 1.6, 1.7865999999999999E-07
DataValue, 1.55, 1.7554E-07
DataValue, 1.5, 1.723E-07
DataValue, 1.45, 1.6928E-07
DataValue, 1.4000000000000001, 1.7046E-07
DataValue, 1.35, 1.6756E-07
DataValue, 1.3, 1.6214E-07
DataValue, 1.25, 1.5826E-07
DataValue, 1.2, 1.5606E-07
DataValue, 1.1500000000000001, 1.5346E-07
DataValue, 1.1, 1.5182E-07
DataValue, 1.05, 1.4858E-07
DataValue, 1, 1.447E-07
DataValue, 0.95000000000000007, 1.4234E-07
DataValue, 0.9, 1.4048E-07
DataValue, 0.85, 1.3642E-07
DataValue, 0.8, 1.3824E-07
DataValue, 0.75, 1.3618E-07
DataValue, 0.70000000000000007, 1.3222E-07
DataValue, 0.65, 1.2979999999999998E-07
DataValue, 0.6, 1.2626E-07
DataValue, 0.55, 1.2354E-07
DataValue, 0.5, 1.2071999999999999E-07
DataValue, 0.45, 1.1634E-07
DataValue, 0.4, 1.1436E-07
DataValue, 0.35000000000000003, 1.1268E-07
DataValue, 0.3, 1.0962E-07
DataValue, 0.25, 1.0656E-07
DataValue, 0.2, 1.0422E-07
DataValue, 0.15, 1.0174E-07
DataValue, 0.1, 9.7007799999999993E-08
DataValue, 0.05, 9.41554E-08
DataValue, 0, 9.11824E-08
DataValue, -0.05, 8.9799399999999991E-08
DataValue, -0.1, 8.8058599999999986E-08
DataValue, -0.15, 8.47856E-08
DataValue, -0.2, 8.1802E-08
DataValue, -0.25, 7.8594799999999986E-08
DataValue, -0.3, 7.810119999999999E-08
DataValue, -0.35000000000000003, 7.47824E-08
DataValue, -0.4, 7.300339999999999E-08
DataValue, -0.45, 6.9644399999999993E-08
DataValue, -0.5, 6.7253999999999988E-08
DataValue, -0.55, 6.4684799999999989E-08
DataValue, -0.6, 6.22978E-08
DataValue, -0.65, 6.1411199999999991E-08
DataValue, -0.70000000000000007, 5.8366199999999992E-08
DataValue, -0.75, 5.6473599999999992E-08
DataValue, -0.8, 5.3253399999999996E-08
DataValue, -0.85, 5.0537999999999992E-08
DataValue, -0.9, 4.899E-08
DataValue, -0.95000000000000007, 4.7555E-08
DataValue, -1, 4.59538E-08
DataValue, -1.05, 4.38862E-08
DataValue, -1.1, 4.2008999999999996E-08
DataValue, -1.1500000000000001, 4.07046E-08
DataValue, -1.2, 3.9037399999999996E-08
DataValue, -1.25, 3.82072E-08
DataValue, -1.3, 3.65768E-08
DataValue, -1.35, 3.5366399999999996E-08
DataValue, -1.4000000000000001, 3.3614999999999994E-08
DataValue, -1.45, 3.2213E-08
DataValue, -1.5, 3.1827799999999995E-08
DataValue, -1.55, 3.07238E-08
DataValue, -1.6, 2.8951999999999997E-08
DataValue, -1.6500000000000001, 2.8052999999999996E-08
DataValue, -1.7, 2.6255999999999997E-08
DataValue, -1.75, 2.48116E-08
DataValue, -1.8, 2.4566799999999997E-08
DataValue, -1.85, 2.29646E-08
DataValue, -1.9000000000000001, 2.2867E-08
DataValue, -1.95, 2.1522199999999997E-08
DataValue, -2, 2.0984799999999998E-08
DataValue, -2.05, 1.99492E-08
DataValue, -2.1, 1.9570999999999997E-08
DataValue, -2.15, 1.81834E-08
DataValue, -2.2, 1.79582E-08
DataValue, -2.25, 1.7353E-08
DataValue, -2.3000000000000003, 1.65104E-08
DataValue, -2.35, 1.55072E-08
DataValue, -2.4, 1.44978E-08
DataValue, -2.45, 1.3480199999999998E-08
DataValue, -2.5, 1.2621999999999999E-08
DataValue, -2.5500000000000003, 1.1754199999999998E-08
DataValue, -2.6, 1.0791399999999999E-08
DataValue, -2.65, 1.03756E-08
DataValue, -2.7, 9.6759999999999984E-09
DataValue, -2.75, 8.9046E-09
DataValue, -2.8000000000000003, 9.0153E-09
DataValue, -2.85, 8.5042E-09
DataValue, -2.9, 7.4916E-09
DataValue, -2.95, 7.5298E-09
DataValue, -3, 6.6438E-09
DataValue, -3.0500000000000003, 6.0383E-09
DataValue, -3.1, 5.3781E-09
DataValue, -3.15, 5.3564E-09
DataValue, -3.2, 5.0836E-09
DataValue, -3.25, 4.5571E-09
DataValue, -3.3000000000000003, 4.2475E-09
DataValue, -3.35, 4.1392E-09
DataValue, -3.4, 3.7326E-09
DataValue, -3.45, 3.5839E-09
DataValue, -3.5, 3.2192E-09
DataValue, -3.5500000000000003, 2.809E-09
DataValue, -3.6, 2.4322E-09
DataValue, -3.65, 2.3665E-09
DataValue, -3.7, 2.4609E-09
DataValue, -3.75, 2.4572E-09
DataValue, -3.8000000000000003, 2.1512E-09
DataValue, -3.85, 1.9273E-09
DataValue, -3.9, 1.7709E-09
DataValue, -3.95, 1.7006E-09
DataValue, -4, 1.6484E-09
DataValue, -4.05, 1.594E-09
DataValue, -4.1, 1.446E-09
DataValue, -4.15, 1.4499E-09
DataValue, -4.2, 1.4043E-09
DataValue, -4.25, 1.2019E-09
DataValue, -4.3, 1.2366E-09
DataValue, -4.3500000000000005, 1.1002E-09
DataValue, -4.4, 1.0869E-09
DataValue, -4.45, 1.0492E-09
DataValue, -4.5, 1.0238E-09
DataValue, -4.55, 1.0119E-09
DataValue, -4.6000000000000005, 1.0454E-09
DataValue, -4.65, 9.775E-10
DataValue, -4.7, 9.8596E-10
DataValue, -4.75, 8.5412E-10
DataValue, -4.8, 8.1808E-10
DataValue, -4.8500000000000005, 7.9279000000000011E-10
DataValue, -4.9, 7.5866E-10
DataValue, -4.95, 7.2332E-10
DataValue, -5, 7.0058000000000008E-10
