
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:48:41
MetaData, TestRecord.TestTarget, 0905d23
MetaData, TestRecord.IterationIndex, 52
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 79f03cdb-3025-44b6-bc85-81a85192767a
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 7.5E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 8.7E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.00086281276962899044
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.00086281276962899044
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.00086281276962899044
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.00086281276962899044
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.00086281276962899044
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 8.9006E-10
DataValue, -4.95, 7.8706000000000007E-10
DataValue, -4.9, 7.505300000000001E-10
DataValue, -4.8500000000000005, 8.1273E-10
DataValue, -4.8, 7.6017000000000007E-10
DataValue, -4.75, 7.8178000000000007E-10
DataValue, -4.7, 8.7070000000000011E-10
DataValue, -4.65, 9.3902000000000013E-10
DataValue, -4.6000000000000005, 1.0753E-09
DataValue, -4.55, 9.6757E-10
DataValue, -4.5, 9.6955E-10
DataValue, -4.45, 1.05935E-09
DataValue, -4.4, 1.04775E-09
DataValue, -4.3500000000000005, 1.3372E-09
DataValue, -4.3, 1.3785E-09
DataValue, -4.25, 1.2625E-09
DataValue, -4.2, 1.384E-09
DataValue, -4.15, 1.5585E-09
DataValue, -4.1, 1.3254E-09
DataValue, -4.05, 1.4696E-09
DataValue, -4, 1.653E-09
DataValue, -3.95, 1.6051E-09
DataValue, -3.9, 1.8947E-09
DataValue, -3.85, 2.2111E-09
DataValue, -3.8000000000000003, 2.3058E-09
DataValue, -3.75, 2.2968E-09
DataValue, -3.7, 2.4107E-09
DataValue, -3.65, 2.3286E-09
DataValue, -3.6, 2.3202E-09
DataValue, -3.5500000000000003, 2.6395E-09
DataValue, -3.5, 2.7463E-09
DataValue, -3.45, 2.9346E-09
DataValue, -3.4, 2.9467999999999998E-09
DataValue, -3.35, 3.214E-09
DataValue, -3.3000000000000003, 3.6858E-09
DataValue, -3.25, 3.7334E-09
DataValue, -3.2, 3.8064E-09
DataValue, -3.15, 4.6503E-09
DataValue, -3.1, 4.8393E-09
DataValue, -3.0500000000000003, 4.3967E-09
DataValue, -3, 5.2287E-09
DataValue, -2.95, 5.2888E-09
DataValue, -2.9, 5.118E-09
DataValue, -2.85, 6.1079E-09
DataValue, -2.8000000000000003, 7.1893E-09
DataValue, -2.75, 7.372E-09
DataValue, -2.7, 7.1939E-09
DataValue, -2.65, 7.3937E-09
DataValue, -2.6, 7.3313E-09
DataValue, -2.5500000000000003, 6.8529E-09
DataValue, -2.5, 7.4692E-09
DataValue, -2.45, 8.1108E-09
DataValue, -2.4, 8.886E-09
DataValue, -2.35, 9.6608E-09
DataValue, -2.3000000000000003, 1.03953E-08
DataValue, -2.25, 1.2250599999999998E-08
DataValue, -2.2, 1.2593599999999998E-08
DataValue, -2.15, 1.4265999999999999E-08
DataValue, -2.1, 1.5643199999999997E-08
DataValue, -2.05, 1.6416399999999998E-08
DataValue, -2, 1.61322E-08
DataValue, -1.95, 1.6987E-08
DataValue, -1.9000000000000001, 1.7062599999999997E-08
DataValue, -1.85, 1.92372E-08
DataValue, -1.8, 2.0755999999999997E-08
DataValue, -1.75, 1.9724E-08
DataValue, -1.7, 2.27792E-08
DataValue, -1.6500000000000001, 2.49642E-08
DataValue, -1.6, 2.7341399999999998E-08
DataValue, -1.55, 2.8809199999999998E-08
DataValue, -1.5, 2.9289399999999997E-08
DataValue, -1.45, 3.1677999999999994E-08
DataValue, -1.4000000000000001, 3.2242E-08
DataValue, -1.35, 3.3954999999999995E-08
DataValue, -1.3, 3.40236E-08
DataValue, -1.25, 3.5084799999999995E-08
DataValue, -1.2, 3.66272E-08
DataValue, -1.1500000000000001, 3.84378E-08
DataValue, -1.1, 3.9400599999999995E-08
DataValue, -1.05, 4.0320399999999995E-08
DataValue, -1, 4.30248E-08
DataValue, -0.95000000000000007, 4.52998E-08
DataValue, -0.9, 4.7655799999999996E-08
DataValue, -0.85, 4.8797599999999996E-08
DataValue, -0.8, 5.1248399999999992E-08
DataValue, -0.75, 5.3324999999999996E-08
DataValue, -0.70000000000000007, 5.3444399999999994E-08
DataValue, -0.65, 5.4757999999999993E-08
DataValue, -0.6, 5.3780599999999995E-08
DataValue, -0.55, 5.7410799999999993E-08
DataValue, -0.5, 5.8846799999999993E-08
DataValue, -0.45, 6.03204E-08
DataValue, -0.4, 6.2172399999999991E-08
DataValue, -0.35000000000000003, 6.3446399999999993E-08
DataValue, -0.3, 6.6979E-08
DataValue, -0.25, 6.96964E-08
DataValue, -0.2, 7.103479999999999E-08
DataValue, -0.15, 7.3873799999999993E-08
DataValue, -0.1, 7.57394E-08
DataValue, -0.05, 7.8731399999999987E-08
DataValue, 0, 8.2015399999999992E-08
DataValue, 0.05, 8.38906E-08
DataValue, 0.1, 8.6847E-08
DataValue, 0.15, 9.0302399999999992E-08
DataValue, 0.2, 9.50544E-08
DataValue, 0.25, 9.94236E-08
DataValue, 0.3, 1.0446079999999999E-07
DataValue, 0.35000000000000003, 1.0734399999999999E-07
DataValue, 0.4, 1.1139279999999999E-07
DataValue, 0.45, 1.1447999999999999E-07
DataValue, 0.5, 1.1973999999999999E-07
DataValue, 0.55, 1.2236E-07
DataValue, 0.6, 1.246E-07
DataValue, 0.65, 1.274E-07
DataValue, 0.70000000000000007, 1.2968E-07
DataValue, 0.75, 1.3058E-07
DataValue, 0.8, 1.3422E-07
DataValue, 0.85, 1.3838E-07
DataValue, 0.9, 1.3988E-07
DataValue, 0.95000000000000007, 1.4234E-07
DataValue, 1, 1.4528E-07
DataValue, 1.05, 1.47E-07
DataValue, 1.1, 1.511E-07
DataValue, 1.1500000000000001, 1.5254E-07
DataValue, 1.2, 1.5552E-07
DataValue, 1.25, 1.575E-07
DataValue, 1.3, 1.5966E-07
DataValue, 1.35, 1.613E-07
DataValue, 1.4000000000000001, 1.6558E-07
DataValue, 1.45, 1.6782E-07
DataValue, 1.5, 1.7038E-07
DataValue, 1.55, 1.7276E-07
DataValue, 1.6, 1.7544E-07
DataValue, 1.6500000000000001, 1.7724E-07
DataValue, 1.7, 1.8033999999999999E-07
DataValue, 1.75, 1.8392E-07
DataValue, 1.8, 1.8576E-07
DataValue, 1.85, 1.8566E-07
DataValue, 1.9000000000000001, 1.8857999999999999E-07
DataValue, 1.95, 1.9162E-07
DataValue, 2, 1.924E-07
DataValue, 2.05, 1.9345999999999999E-07
DataValue, 2.1, 1.9666E-07
DataValue, 2.15, 1.9742E-07
DataValue, 2.2, 1.9988E-07
DataValue, 2.25, 2.0008E-07
DataValue, 2.3000000000000003, 2.02E-07
DataValue, 2.35, 2.0482E-07
DataValue, 2.4, 2.0614E-07
DataValue, 2.45, 2.0794E-07
DataValue, 2.5, 2.1042E-07
DataValue, 2.5500000000000003, 2.1382E-07
DataValue, 2.6, 2.1786E-07
DataValue, 2.65, 2.167E-07
DataValue, 2.7, 2.2108E-07
DataValue, 2.75, 2.2372E-07
DataValue, 2.8000000000000003, 2.261E-07
DataValue, 2.85, 2.2501999999999999E-07
DataValue, 2.9, 2.2914E-07
DataValue, 2.95, 2.3154E-07
DataValue, 3, 2.3222E-07
DataValue, 3.0500000000000003, 2.3406E-07
DataValue, 3.1, 2.3646E-07
DataValue, 3.15, 2.372E-07
DataValue, 3.2, 2.4E-07
DataValue, 3.25, 2.4115999999999997E-07
DataValue, 3.3000000000000003, 2.426E-07
DataValue, 3.35, 2.4451999999999997E-07
DataValue, 3.4, 2.4706E-07
DataValue, 3.45, 2.471E-07
DataValue, 3.5, 2.4752E-07
DataValue, 3.5500000000000003, 2.4986E-07
DataValue, 3.6, 2.5342E-07
DataValue, 3.65, 2.535E-07
DataValue, 3.7, 2.5686E-07
DataValue, 3.75, 2.5716E-07
DataValue, 3.8000000000000003, 2.5844E-07
DataValue, 3.85, 2.6056E-07
DataValue, 3.9, 2.6208E-07
DataValue, 3.95, 2.6454E-07
DataValue, 4, 2.656E-07
DataValue, 4.05, 2.6724E-07
DataValue, 4.1, 2.7005999999999997E-07
DataValue, 4.15, 2.7158E-07
DataValue, 4.2, 2.7348E-07
DataValue, 4.25, 2.7242E-07
DataValue, 4.3, 2.7313999999999997E-07
DataValue, 4.3500000000000005, 2.7586E-07
DataValue, 4.4, 2.7624E-07
DataValue, 4.45, 2.767E-07
DataValue, 4.5, 2.782E-07
DataValue, 4.55, 2.791E-07
DataValue, 4.6000000000000005, 2.807E-07
DataValue, 4.65, 2.8146E-07
DataValue, 4.7, 2.8368E-07
DataValue, 4.75, 2.8499999999999997E-07
DataValue, 4.8, 2.8524E-07
DataValue, 4.8500000000000005, 2.839E-07
DataValue, 4.9, 2.8572E-07
DataValue, 4.95, 2.8807999999999997E-07
DataValue, 5, 2.8922E-07
DataValue, 5, 2.9042E-07
DataValue, 4.95, 2.8938E-07
DataValue, 4.9, 2.8684E-07
DataValue, 4.8500000000000005, 2.8862E-07
DataValue, 4.8, 2.8558E-07
DataValue, 4.75, 2.854E-07
DataValue, 4.7, 2.8218E-07
DataValue, 4.65, 2.8096E-07
DataValue, 4.6000000000000005, 2.8118E-07
DataValue, 4.55, 2.8016E-07
DataValue, 4.5, 2.794E-07
DataValue, 4.45, 2.7648E-07
DataValue, 4.4, 2.7652E-07
DataValue, 4.3500000000000005, 2.7404E-07
DataValue, 4.3, 2.7466E-07
DataValue, 4.25, 2.7372E-07
DataValue, 4.2, 2.7369999999999997E-07
DataValue, 4.15, 2.7172E-07
DataValue, 4.1, 2.7248E-07
DataValue, 4.05, 2.7106E-07
DataValue, 4, 2.7103999999999997E-07
DataValue, 3.95, 2.6788E-07
DataValue, 3.9, 2.6697999999999997E-07
DataValue, 3.85, 2.6658E-07
DataValue, 3.8000000000000003, 2.658E-07
DataValue, 3.75, 2.6599999999999997E-07
DataValue, 3.7, 2.6366E-07
DataValue, 3.65, 2.6166E-07
DataValue, 3.6, 2.6068E-07
DataValue, 3.5500000000000003, 2.5889999999999997E-07
DataValue, 3.5, 2.5544E-07
