
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
DataValue, 3.3000000000000003, 6.8008E-07
DataValue, 3.25, 6.7618E-07
DataValue, 3.2, 6.7136E-07
DataValue, 3.15, 6.7132E-07
DataValue, 3.1, 6.6764E-07
DataValue, 3.0500000000000003, 6.625E-07
DataValue, 3, 6.5826E-07
DataValue, 2.95, 6.53E-07
DataValue, 2.9, 6.4742E-07
DataValue, 2.85, 6.4524E-07
DataValue, 2.8000000000000003, 6.4116E-07
DataValue, 2.75, 6.3675999999999994E-07
DataValue, 2.7, 6.3198E-07
DataValue, 2.65, 6.2723999999999994E-07
DataValue, 2.6, 6.2396E-07
DataValue, 2.5500000000000003, 6.2078E-07
DataValue, 2.5, 6.1694E-07
DataValue, 2.45, 6.0722E-07
DataValue, 2.4, 6.0496E-07
DataValue, 2.35, 5.9962E-07
DataValue, 2.3000000000000003, 5.9304E-07
DataValue, 2.25, 5.8628E-07
DataValue, 2.2, 5.8297999999999994E-07
DataValue, 2.15, 5.7772E-07
DataValue, 2.1, 5.7206E-07
DataValue, 2.05, 5.6551999999999994E-07
DataValue, 2, 5.603E-07
DataValue, 1.95, 5.5456E-07
DataValue, 1.9000000000000001, 5.4802E-07
DataValue, 1.85, 5.4278E-07
DataValue, 1.8, 5.3942E-07
DataValue, 1.75, 5.3216E-07
DataValue, 1.7, 5.2806E-07
DataValue, 1.6500000000000001, 5.2382E-07
DataValue, 1.6, 5.1924E-07
DataValue, 1.55, 5.118E-07
DataValue, 1.5, 5.0575999999999994E-07
DataValue, 1.45, 5.0018E-07
DataValue, 1.4000000000000001, 4.9564E-07
DataValue, 1.35, 4.9E-07
DataValue, 1.3, 4.8418E-07
DataValue, 1.25, 4.7772E-07
DataValue, 1.2, 4.7239999999999997E-07
DataValue, 1.1500000000000001, 4.6546E-07
DataValue, 1.1, 4.6034E-07
DataValue, 1.05, 4.5395999999999997E-07
DataValue, 1, 4.4933999999999997E-07
DataValue, 0.95000000000000007, 4.42E-07
DataValue, 0.9, 4.3588E-07
DataValue, 0.85, 4.3022E-07
DataValue, 0.8, 4.236E-07
DataValue, 0.75, 4.1786E-07
DataValue, 0.70000000000000007, 4.1128E-07
DataValue, 0.65, 4.0465999999999997E-07
DataValue, 0.6, 4.0052E-07
DataValue, 0.55, 3.9236E-07
DataValue, 0.5, 3.8476E-07
DataValue, 0.45, 3.7764E-07
DataValue, 0.4, 3.7028E-07
DataValue, 0.35000000000000003, 3.6442E-07
DataValue, 0.3, 3.5644E-07
DataValue, 0.25, 3.5E-07
DataValue, 0.2, 3.4558E-07
DataValue, 0.15, 3.3848E-07
DataValue, 0.1, 3.3037999999999997E-07
DataValue, 0.05, 3.2238E-07
DataValue, 0, 3.1333999999999997E-07
DataValue, -0.05, 3.0702E-07
DataValue, -0.1, 3.0066E-07
DataValue, -0.15, 2.9268E-07
DataValue, -0.2, 2.8418E-07
DataValue, -0.25, 2.7654E-07
DataValue, -0.3, 2.6748E-07
DataValue, -0.35000000000000003, 2.5952E-07
DataValue, -0.4, 2.4934E-07
DataValue, -0.45, 2.4E-07
DataValue, -0.5, 2.3234E-07
DataValue, -0.55, 2.237E-07
DataValue, -0.6, 2.1688E-07
DataValue, -0.65, 2.0778E-07
DataValue, -0.70000000000000007, 2.0477999999999999E-07
DataValue, -0.75, 1.9039999999999998E-07
DataValue, -0.8, 1.827E-07
DataValue, -0.85, 1.8154E-07
DataValue, -0.9, 1.6884E-07
DataValue, -0.95000000000000007, 1.6088E-07
DataValue, -1, 1.5416E-07
DataValue, -1.05, 1.5024E-07
DataValue, -1.1, 1.399E-07
DataValue, -1.1500000000000001, 1.3198E-07
DataValue, -1.2, 1.2886E-07
DataValue, -1.25, 1.1992E-07
DataValue, -1.3, 1.124E-07
DataValue, -1.35, 1.0884E-07
DataValue, -1.4000000000000001, 1.0662E-07
DataValue, -1.45, 1.0052E-07
DataValue, -1.5, 9.3498799999999985E-08
DataValue, -1.55, 8.8108799999999988E-08
DataValue, -1.6, 8.37072E-08
DataValue, -1.6500000000000001, 7.8315799999999987E-08
DataValue, -1.7, 7.2374399999999992E-08
DataValue, -1.75, 6.7660599999999991E-08
DataValue, -1.8, 6.4388399999999989E-08
DataValue, -1.85, 5.98498E-08
DataValue, -1.9000000000000001, 5.4589999999999994E-08
DataValue, -1.95, 5.2687999999999995E-08
DataValue, -2, 4.9171799999999994E-08
DataValue, -2.05, 4.5583399999999994E-08
DataValue, -2.1, 4.1837799999999996E-08
DataValue, -2.15, 3.94764E-08
DataValue, -2.2, 3.6992E-08
DataValue, -2.25, 3.60398E-08
DataValue, -2.3000000000000003, 3.07748E-08
DataValue, -2.35, 2.8937399999999998E-08
DataValue, -2.4, 2.6334799999999996E-08
DataValue, -2.45, 2.3115599999999998E-08
DataValue, -2.5, 2.1963399999999998E-08
DataValue, -2.5500000000000003, 2.2617999999999998E-08
DataValue, -2.6, 2.0717999999999997E-08
DataValue, -2.65, 1.78436E-08
DataValue, -2.7, 1.5219E-08
DataValue, -2.75, 1.40666E-08
DataValue, -2.8000000000000003, 1.2575399999999999E-08
DataValue, -2.85, 1.2652399999999998E-08
DataValue, -2.9, 1.12794E-08
DataValue, -2.95, 1.0151E-08
DataValue, -3, 8.4737E-09
DataValue, -3.0500000000000003, 7.8764E-09
DataValue, -3.1, 7.8897E-09
DataValue, -3.15, 7.6065E-09
DataValue, -3.2, 7.0439E-09
DataValue, -3.25, 6.6623E-09
DataValue, -3.3000000000000003, 5.7043E-09
DataValue, -3.35, 5.0778E-09
DataValue, -3.4, 4.746E-09
DataValue, -3.45, 4.3329E-09
DataValue, -3.5, 4.012E-09
DataValue, -3.5500000000000003, 3.64E-09
DataValue, -3.6, 3.2776E-09
DataValue, -3.65, 3.1449E-09
DataValue, -3.7, 2.8127E-09
DataValue, -3.75, 2.6824E-09
DataValue, -3.8000000000000003, 2.418E-09
DataValue, -3.85, 2.1804E-09
DataValue, -3.9, 2.0954E-09
DataValue, -3.95, 1.991E-09
DataValue, -4, 1.8908E-09
DataValue, -4.05, 1.7007E-09
DataValue, -4.1, 1.7782E-09
DataValue, -4.15, 1.5095E-09
DataValue, -4.2, 1.4907E-09
DataValue, -4.25, 1.3766E-09
DataValue, -4.3, 1.3368E-09
DataValue, -4.3500000000000005, 1.3133E-09
DataValue, -4.4, 1.2607E-09
DataValue, -4.45, 1.1037E-09
DataValue, -4.5, 1.1161E-09
DataValue, -4.55, 1.0755E-09
DataValue, -4.6000000000000005, 1.0263E-09
DataValue, -4.65, 1.0048E-09
DataValue, -4.7, 1.0156E-09
DataValue, -4.75, 1.0108E-09
DataValue, -4.8, 8.0509000000000006E-10
DataValue, -4.8500000000000005, 8.045400000000001E-10
DataValue, -4.9, 8.1294000000000009E-10
DataValue, -4.95, 7.2414E-10
DataValue, -5, 7.1102000000000009E-10
DataValue, -5, 4.0306E-09
DataValue, -4.95, 4.9663E-09
DataValue, -4.9, 5.4376E-09
DataValue, -4.8500000000000005, 5.1461E-09
DataValue, -4.8, 4.8029E-09
DataValue, -4.75, 5.794E-09
DataValue, -4.7, 6.3774E-09
DataValue, -4.65, 6.6426E-09
DataValue, -4.6000000000000005, 7.0475E-09
DataValue, -4.55, 8.8144E-09
DataValue, -4.5, 9.7551E-09
DataValue, -4.45, 1.02596E-08
DataValue, -4.4, 1.1366399999999999E-08
DataValue, -4.3500000000000005, 1.28936E-08
DataValue, -4.3, 1.5032599999999998E-08
DataValue, -4.25, 1.4858399999999998E-08
DataValue, -4.2, 1.7209E-08
DataValue, -4.15, 1.98314E-08
DataValue, -4.1, 2.1435399999999998E-08
DataValue, -4.05, 2.26332E-08
DataValue, -4, 2.34196E-08
DataValue, -3.95, 2.6257999999999996E-08
DataValue, -3.9, 2.8587399999999998E-08
DataValue, -3.85, 3.24472E-08
DataValue, -3.8000000000000003, 3.8977999999999993E-08
DataValue, -3.75, 4.1901E-08
DataValue, -3.7, 4.8027399999999992E-08
DataValue, -3.65, 4.8029999999999994E-08
DataValue, -3.6, 5.9000199999999996E-08
DataValue, -3.5500000000000003, 6.0899599999999988E-08
DataValue, -3.5, 6.9334999999999992E-08
DataValue, -3.45, 7.3877E-08
DataValue, -3.4, 8.4767E-08
DataValue, -3.35, 9.2610199999999991E-08
DataValue, -3.3000000000000003, 9.7485399999999984E-08
DataValue, -3.25, 1.0416079999999999E-07
DataValue, -3.2, 1.1266E-07
DataValue, -3.15, 1.152E-07
DataValue, -3.1, 1.1778E-07
DataValue, -3.0500000000000003, 1.1936E-07
DataValue, -3, 1.2454E-07
DataValue, -2.95, 1.44E-07
DataValue, -2.9, 1.4961999999999999E-07
DataValue, -2.85, 1.642E-07
DataValue, -2.8000000000000003, 1.7778E-07
DataValue, -2.75, 1.861E-07
DataValue, -2.7, 2.0078E-07
DataValue, -2.65, 1.9842E-07
DataValue, -2.6, 2.1924E-07
DataValue, -2.5500000000000003, 2.1936E-07
DataValue, -2.5, 2.3726E-07
DataValue, -2.45, 2.4086E-07
DataValue, -2.4, 2.5964E-07
DataValue, -2.35, 2.7294E-07
DataValue, -2.3000000000000003, 2.8163999999999997E-07
DataValue, -2.25, 2.9428E-07
DataValue, -2.2, 3.0578E-07
DataValue, -2.15, 3.063E-07
DataValue, -2.1, 3.2582E-07
DataValue, -2.05, 3.3905999999999997E-07
DataValue, -2, 3.543E-07
DataValue, -1.95, 3.7246E-07
DataValue, -1.9000000000000001, 3.9094E-07
DataValue, -1.85, 4.1179999999999997E-07
DataValue, -1.8, 4.1746E-07
DataValue, -1.75, 4.3966E-07
DataValue, -1.7, 4.4048E-07
DataValue, -1.6500000000000001, 4.5024E-07
DataValue, -1.6, 4.6966E-07
DataValue, -1.55, 4.8178E-07
DataValue, -1.5, 5.0938E-07
DataValue, -1.45, 5.2328E-07
DataValue, -1.4000000000000001, 5.3566E-07
DataValue, -1.35, 5.6666E-07
DataValue, -1.3, 5.8834E-07
DataValue, -1.25, 6.0786E-07
DataValue, -1.2, 6.312E-07
DataValue, -1.1500000000000001, 6.4077999999999994E-07
DataValue, -1.1, 6.5402E-07
DataValue, -1.05, 6.6886E-07
DataValue, -1, 6.8824E-07
DataValue, -0.95000000000000007, 7.0204E-07
DataValue, -0.9, 7.2582E-07
DataValue, -0.85, 7.4804E-07
DataValue, -0.8, 7.6406E-07
DataValue, -0.75, 7.872E-07
DataValue, -0.70000000000000007, 8.0966E-07
DataValue, -0.65, 8.2512E-07
DataValue, -0.6, 8.4682E-07
DataValue, -0.55, 8.668E-07
DataValue, -0.5, 8.8732E-07
DataValue, -0.45, 9.0763999999999994E-07
DataValue, -0.4, 9.2092E-07
DataValue, -0.35000000000000003, 9.4024E-07
DataValue, -0.3, 9.555E-07
DataValue, -0.25, 9.7652E-07
DataValue, -0.2, 9.9898E-07
DataValue, -0.15, 1.0186999999999999E-06
DataValue, -0.1, 1.03704E-06
DataValue, -0.05, 1.06134E-06
DataValue, 0, 1.07638E-06
DataValue, 0.05, 1.0972399999999999E-06
DataValue, 0.1, 1.1088999999999999E-06
DataValue, 0.15, 1.13182E-06
DataValue, 0.2, 1.14628E-06
DataValue, 0.25, 1.1951000000000002E-06
DataValue, 0.3, 1.2011E-06
DataValue, 0.35000000000000003, 1.2215E-06
DataValue, 0.4, 1.2358E-06
DataValue, 0.45, 1.2478000000000002E-06
DataValue, 0.5, 1.2587000000000001E-06
DataValue, 0.55, 1.2765000000000002E-06
DataValue, 0.6, 1.2954000000000001E-06
DataValue, 0.65, 1.3077000000000002E-06
DataValue, 0.70000000000000007, 1.3247000000000002E-06
DataValue, 0.75, 1.3445000000000002E-06
DataValue, 0.8, 1.3610000000000002E-06
DataValue, 0.85, 1.3677E-06
DataValue, 0.9, 1.3829000000000001E-06
DataValue, 0.95000000000000007, 1.4000000000000002E-06
DataValue, 1, 1.4158E-06
DataValue, 1.05, 1.4287000000000002E-06
DataValue, 1.1, 1.4469E-06
DataValue, 1.1500000000000001, 1.461E-06
DataValue, 1.2, 1.4832E-06
DataValue, 1.25, 1.5000000000000003E-06
DataValue, 1.3, 1.5183000000000001E-06
DataValue, 1.35, 1.5323000000000001E-06
DataValue, 1.4000000000000001, 1.5458E-06
DataValue, 1.45, 1.5647000000000002E-06
DataValue, 1.5, 1.5822E-06
DataValue, 1.55, 1.5930000000000003E-06
DataValue, 1.6, 1.6125000000000002E-06
DataValue, 1.6500000000000001, 1.622E-06
DataValue, 1.7, 1.6337000000000001E-06
DataValue, 1.75, 1.6463000000000002E-06
DataValue, 1.8, 1.6644000000000001E-06
DataValue, 1.85, 1.6744000000000002E-06
DataValue, 1.9000000000000001, 1.6874000000000001E-06
DataValue, 1.95, 1.6952E-06
DataValue, 2, 1.7067000000000001E-06
DataValue, 2.05, 1.7128000000000001E-06
DataValue, 2.1, 1.7263E-06
DataValue, 2.15, 1.7373E-06
DataValue, 2.2, 1.7497000000000002E-06
DataValue, 2.25, 1.7690000000000001E-06
DataValue, 2.3000000000000003, 1.7767E-06
DataValue, 2.35, 1.7911E-06
DataValue, 2.4, 1.7986000000000002E-06
DataValue, 2.45, 1.8133000000000003E-06
DataValue, 2.5, 1.8252000000000001E-06
DataValue, 2.5500000000000003, 1.8399000000000002E-06
DataValue, 2.6, 1.8507000000000001E-06
DataValue, 2.65, 1.8699E-06
DataValue, 2.7, 1.8785E-06
DataValue, 2.75, 1.8887000000000002E-06
DataValue, 2.8000000000000003, 1.8981E-06
DataValue, 2.85, 1.9183000000000003E-06
DataValue, 2.9, 1.9298E-06
DataValue, 2.95, 1.9421E-06
DataValue, 3, 1.9561E-06
DataValue, 3.0500000000000003, 1.9635000000000003E-06
DataValue, 3.1, 1.9848E-06
DataValue, 3.15, 1.9940000000000003E-06
DataValue, 3.2, 2.0058000000000003E-06
DataValue, 3.25, 2.02E-06
DataValue, 3.3000000000000003, 2.0299000000000002E-06
DataValue, 3.35, 2.0409000000000002E-06
DataValue, 3.4, 2.0342000000000004E-06
DataValue, 3.45, 2.0514000000000004E-06
DataValue, 3.5, 2.0629E-06
DataValue, 3.5500000000000003, 2.0701000000000003E-06
DataValue, 3.6, 2.0801E-06
DataValue, 3.65, 2.0928E-06
DataValue, 3.7, 2.1020000000000004E-06
DataValue, 3.75, 2.1117E-06
DataValue, 3.8000000000000003, 2.1191E-06
DataValue, 3.85, 2.1343E-06
DataValue, 3.9, 2.1496E-06
DataValue, 3.95, 2.1551000000000003E-06
DataValue, 4, 2.1653000000000003E-06
DataValue, 4.05, 2.1735E-06
DataValue, 4.1, 2.1866000000000004E-06
DataValue, 4.15, 2.2001000000000003E-06
DataValue, 4.2, 2.2042000000000004E-06
DataValue, 4.25, 2.2081E-06
DataValue, 4.3, 2.2219000000000003E-06
DataValue, 4.3500000000000005, 2.2314000000000004E-06
DataValue, 4.4, 2.2422000000000003E-06
DataValue, 4.45, 2.2545E-06
DataValue, 4.5, 2.2601E-06
DataValue, 4.55, 2.2676E-06
DataValue, 4.6000000000000005, 2.2743000000000004E-06
DataValue, 4.65, 2.2801000000000004E-06
DataValue, 4.7, 2.2887E-06
DataValue, 4.75, 2.2962E-06
DataValue, 4.8, 2.3027000000000004E-06
DataValue, 4.8500000000000005, 2.3128E-06
DataValue, 4.9, 2.3268000000000003E-06
DataValue, 4.95, 2.3323E-06
DataValue, 5, 2.3320000000000003E-06
DataValue, 5, 2.3386000000000004E-06
DataValue, 4.95, 2.3261E-06
DataValue, 4.9, 2.3259E-06
DataValue, 4.8500000000000005, 2.3206000000000003E-06
DataValue, 4.8, 2.3239000000000003E-06
DataValue, 4.75, 2.3144000000000002E-06
DataValue, 4.7, 2.3119000000000003E-06
DataValue, 4.65, 2.3004E-06
DataValue, 4.6000000000000005, 2.3053E-06
DataValue, 4.55, 2.2920000000000002E-06
DataValue, 4.5, 2.2851000000000004E-06
DataValue, 4.45, 2.2835000000000002E-06
DataValue, 4.4, 2.2805E-06
DataValue, 4.3500000000000005, 2.2702000000000003E-06
DataValue, 4.3, 2.2617000000000003E-06
DataValue, 4.25, 2.2574E-06
DataValue, 4.2, 2.2459000000000004E-06
DataValue, 4.15, 2.244E-06
DataValue, 4.1, 2.2263E-06
DataValue, 4.05, 2.2161000000000003E-06
DataValue, 4, 2.2078000000000003E-06
DataValue, 3.95, 2.1973E-06
DataValue, 3.9, 2.1876E-06
DataValue, 3.85, 2.1731000000000004E-06
DataValue, 3.8000000000000003, 2.1706E-06
DataValue, 3.75, 2.1596E-06
DataValue, 3.7, 2.1473E-06
DataValue, 3.65, 2.1350000000000003E-06
DataValue, 3.6, 2.1251E-06
DataValue, 3.5500000000000003, 2.1147000000000003E-06
DataValue, 3.5, 2.1076000000000004E-06
DataValue, 3.45, 2.0900000000000003E-06
DataValue, 3.4, 2.0910000000000004E-06
DataValue, 3.35, 2.0783E-06
DataValue, 3.3000000000000003, 2.0643000000000003E-06
DataValue, 3.25, 2.0524E-06
DataValue, 3.2, 2.0371000000000004E-06
DataValue, 3.15, 2.0262E-06
DataValue, 3.1, 2.009E-06
DataValue, 3.0500000000000003, 1.9969000000000003E-06
DataValue, 3, 1.9876000000000002E-06
DataValue, 2.95, 1.9675000000000002E-06
DataValue, 2.9, 1.9571000000000003E-06
DataValue, 2.85, 1.9481E-06
DataValue, 2.8000000000000003, 1.9315E-06
DataValue, 2.75, 1.9288E-06
DataValue, 2.7, 1.9082000000000002E-06
DataValue, 2.65, 1.8947000000000003E-06
DataValue, 2.6, 1.8795000000000002E-06
DataValue, 2.5500000000000003, 1.8665000000000003E-06
DataValue, 2.5, 1.8549000000000002E-06
DataValue, 2.45, 1.8319000000000002E-06
DataValue, 2.4, 1.8249E-06
DataValue, 2.35, 1.8133000000000003E-06
DataValue, 2.3000000000000003, 1.8015000000000002E-06
DataValue, 2.25, 1.7817000000000002E-06
DataValue, 2.2, 1.7663000000000001E-06
DataValue, 2.15, 1.7553000000000002E-06
DataValue, 2.1, 1.7352000000000001E-06
DataValue, 2.05, 1.7212000000000001E-06
DataValue, 2, 1.7086000000000003E-06
DataValue, 1.95, 1.6858000000000002E-06
DataValue, 1.9000000000000001, 1.6738000000000002E-06
DataValue, 1.85, 1.6535000000000001E-06
DataValue, 1.8, 1.6374000000000002E-06
DataValue, 1.75, 1.6285000000000002E-06
DataValue, 1.7, 1.6134E-06
DataValue, 1.6500000000000001, 1.5956000000000002E-06
DataValue, 1.6, 1.5772000000000001E-06
DataValue, 1.55, 1.5615000000000002E-06
DataValue, 1.5, 1.5488E-06
DataValue, 1.45, 1.5284E-06
DataValue, 1.4000000000000001, 1.5115E-06
DataValue, 1.35, 1.4969000000000002E-06
DataValue, 1.3, 1.4826000000000002E-06
DataValue, 1.25, 1.4657000000000002E-06
DataValue, 1.2, 1.4490000000000002E-06
DataValue, 1.1500000000000001, 1.4349000000000002E-06
DataValue, 1.1, 1.4169000000000002E-06
DataValue, 1.05, 1.3914000000000001E-06
DataValue, 1, 1.3761E-06
DataValue, 0.95000000000000007, 1.3562E-06
DataValue, 0.9, 1.3451E-06
DataValue, 0.85, 1.3209000000000001E-06
DataValue, 0.8, 1.3051000000000002E-06
DataValue, 0.75, 1.2826000000000002E-06
DataValue, 0.70000000000000007, 1.2670000000000001E-06
DataValue, 0.65, 1.2489000000000002E-06
DataValue, 0.6, 1.2289000000000002E-06
DataValue, 0.55, 1.2094E-06
DataValue, 0.5, 1.1856000000000001E-06
DataValue, 0.45, 1.1646E-06
DataValue, 0.4, 1.1446E-06
DataValue, 0.35000000000000003, 1.1213000000000002E-06
DataValue, 0.3, 1.1072000000000002E-06
DataValue, 0.25, 1.0919E-06
DataValue, 0.2, 1.0742E-06
DataValue, 0.15, 1.0558000000000001E-06
DataValue, 0.1, 1.0326E-06
DataValue, 0.05, 1.0118000000000002E-06
DataValue, 0, 9.7032E-07
DataValue, -0.05, 9.529E-07
DataValue, -0.1, 9.3626E-07
DataValue, -0.15, 9.1982E-07
DataValue, -0.2, 9.0184E-07
DataValue, -0.25, 8.7886E-07
DataValue, -0.3, 8.613E-07
DataValue, -0.35000000000000003, 8.3769999999999994E-07
DataValue, -0.4, 8.136E-07
DataValue, -0.45, 7.942E-07
DataValue, -0.5, 7.6688E-07
DataValue, -0.55, 7.4586E-07
DataValue, -0.6, 7.2722E-07
DataValue, -0.65, 6.9152E-07
DataValue, -0.70000000000000007, 6.6897999999999995E-07
DataValue, -0.75, 6.524E-07
DataValue, -0.8, 6.2461999999999994E-07
DataValue, -0.85, 6.1252E-07
DataValue, -0.9, 5.8206E-07
DataValue, -0.95000000000000007, 5.6614E-07
DataValue, -1, 5.5088E-07
DataValue, -1.05, 5.296E-07
DataValue, -1.1, 5.1058E-07
DataValue, -1.1500000000000001, 4.892E-07
DataValue, -1.2, 4.655E-07
DataValue, -1.25, 4.4298E-07
DataValue, -1.3, 4.2106E-07
DataValue, -1.35, 3.9274E-07
DataValue, -1.4000000000000001, 3.8247999999999997E-07
DataValue, -1.45, 3.6072E-07
DataValue, -1.5, 3.5158E-07
DataValue, -1.55, 3.2562E-07
DataValue, -1.6, 3.1144E-07
DataValue, -1.6500000000000001, 2.8625999999999997E-07
DataValue, -1.7, 2.7278E-07
DataValue, -1.75, 2.5644E-07
DataValue, -1.8, 2.3928E-07
DataValue, -1.85, 2.2366E-07
DataValue, -1.9000000000000001, 2.1486E-07
DataValue, -1.95, 1.9462E-07
DataValue, -2, 1.7596E-07
DataValue, -2.05, 1.7442E-07
DataValue, -2.1, 1.5757999999999999E-07
DataValue, -2.15, 1.4158E-07
DataValue, -2.2, 1.3984E-07
DataValue, -2.25, 1.3054E-07
DataValue, -2.3000000000000003, 1.2346E-07
DataValue, -2.35, 1.0554E-07
DataValue, -2.4, 9.2175199999999988E-08
DataValue, -2.45, 8.8266199999999989E-08
DataValue, -2.5, 7.67018E-08
DataValue, -2.5500000000000003, 6.8675799999999988E-08
DataValue, -2.6, 6.54936E-08
DataValue, -2.65, 5.4380199999999992E-08
DataValue, -2.7, 5.3149999999999996E-08
DataValue, -2.75, 4.6285599999999993E-08
DataValue, -2.8000000000000003, 4.3186999999999995E-08
DataValue, -2.85, 4.91272E-08
DataValue, -2.9, 4.5375399999999996E-08
DataValue, -2.95, 4.03382E-08
DataValue, -3, 3.60236E-08
DataValue, -3.0500000000000003, 3.29612E-08
DataValue, -3.1, 2.9335399999999996E-08
DataValue, -3.15, 2.54096E-08
DataValue, -3.2, 2.4248399999999998E-08
DataValue, -3.25, 2.1790399999999997E-08
DataValue, -3.3000000000000003, 1.9786999999999997E-08
DataValue, -3.35, 1.80298E-08
DataValue, -3.4, 1.5628999999999997E-08
DataValue, -3.45, 1.2816999999999998E-08
DataValue, -3.5, 1.2924599999999998E-08
DataValue, -3.5500000000000003, 1.1296999999999999E-08
DataValue, -3.6, 9.919E-09
DataValue, -3.65, 9.473E-09
DataValue, -3.7, 1.07792E-08
DataValue, -3.75, 8.1252E-09
DataValue, -3.8000000000000003, 8.2753E-09
DataValue, -3.85, 7.7024E-09
DataValue, -3.9, 7.1101E-09
DataValue, -3.95, 6.4316E-09
DataValue, -4, 6.5613E-09
DataValue, -4.05, 5.8135E-09
DataValue, -4.1, 5.0655E-09
DataValue, -4.15, 4.9754E-09
DataValue, -4.2, 5.2222E-09
DataValue, -4.25, 4.788E-09
DataValue, -4.3, 4.3571E-09
DataValue, -4.3500000000000005, 4.1021E-09
DataValue, -4.4, 3.6893E-09
DataValue, -4.45, 3.3911E-09
DataValue, -4.5, 3.2025E-09
DataValue, -4.55, 2.8694E-09
DataValue, -4.6000000000000005, 2.721E-09
DataValue, -4.65, 2.4474E-09
DataValue, -4.7, 2.1777E-09
DataValue, -4.75, 2.1795E-09
DataValue, -4.8, 2.0982E-09
DataValue, -4.8500000000000005, 2.0526E-09
DataValue, -4.9, 2.1533E-09
DataValue, -4.95, 2.3418E-09
DataValue, -5, 2.1332E-09
